index	cost	
23838	289	
23839	345	
23840	690	
23841	379	
23842	1181	
23843	694	
23844	400	
23845	496	
23846	793	
23847	557	
23848	550	
23849	635	
23850	1156	
23851	501	
23852	373	
23853	1165	
23854	481	
23855	131	
23856	705	
23857	624	
23858	318	
23859	567	
23860	283	
23861	318	
23862	711	
23863	814	
23864	406	
23865	825	
23866	956	
23867	339	
23868	405	
23869	455	
23870	486	
23871	999	
23872	631	
23873	704	
23874	784	
23875	1263	
23876	982	
23877	1294	
23878	1178	
23879	138	
23880	524	
23881	581	
23882	1580	
23883	771	
23884	369	
23885	293	
23886	1294	
23887	916	
23888	560	
23889	779	
23890	1327	
23891	600	
23892	460	
23893	559	
23894	262	
23895	410	
23896	784	
23897	410	
23898	862	
23899	690	
23900	856	
23901	1648	
23902	508	
23903	75	
23904	1157	
23905	446	
23906	466	
23907	1214	
23908	765	
23909	425	
23910	198	
23911	584	
23912	728	
23913	1150	
23914	399	
23915	799	
23916	1021	
23917	771	
23918	352	
23919	233	
23920	520	
23921	472	
23922	222	
23923	721	
23924	1040	
23925	854	
23926	380	
23927	661	
23928	642	
23929	1028	
23930	931	
23931	1103	
23932	816	
23933	857	
23934	1315	
23935	968	
23936	727	
23937	865	
23938	662	
23939	1089	
23940	667	
23941	338	
23942	501	
23943	1387	
23944	970	
23945	735	
23946	248	
23947	679	
23948	302	
23949	889	
23950	673	
23951	618	
23952	680	
23953	326	
23954	1035	
23955	424	
23956	701	
23957	323	
23958	487	
23959	702	
23960	1259	
23961	486	
23962	1281	
23963	469	
23964	377	
23965	1017	
23966	1134	
23967	269	
23968	728	
23969	1396	
23970	624	
23971	643	
23972	697	
23973	210	
23974	962	
23975	2124	
23976	117	
23977	798	
23978	1412	
23979	1426	
23980	767	
23981	1388	
23982	1174	
23983	1187	
23984	349	
23985	904	
23986	988	
23987	321	
23988	735	
23989	704	
23990	613	
23991	405	
23992	653	
23993	908	
23994	427	
23995	1056	
23996	1013	
23997	243	
23998	1165	
23999	788	
24000	757	
24001	789	
24002	515	
24003	749	
24004	683	
24005	259	
24006	941	
24007	1322	
24008	641	
24009	810	
24010	547	
24011	1179	
24012	640	
24013	878	
24014	733	
24015	879	
24016	330	
24017	337	
24018	607	
24019	610	
24020	433	
24021	619	
24022	481	
24023	198	
24024	282	
24025	202	
24026	906	
24027	898	
24028	477	
24029	1141	
24030	761	
24031	685	
24032	230	
24033	615	
24034	1015	
24035	352	
24036	1038	
24037	596	
24038	569	
24039	644	
24040	280	
24041	403	
24042	752	
24043	1061	
24044	1389	
24045	669	
24046	782	
24047	626	
24048	580	
24049	404	
24050	331	
24051	473	
24052	880	
24053	550	
24054	304	
24055	475	
24056	362	
24057	821	
24058	241	
24059	715	
24060	1496	
24061	741	
24062	481	
24063	1142	
24064	1331	
24065	579	
24066	1553	
24067	218	
24068	990	
24069	840	
24070	267	
24071	705	
24072	388	
24073	299	
24074	488	
24075	624	
24076	384	
24077	463	
24078	196	
24079	849	
24080	1194	
24081	704	
24082	417	
24083	215	
24084	283	
24085	648	
24086	472	
24087	1190	
24088	1009	
24089	475	
24090	325	
24091	1070	
24092	767	
24093	914	
24094	849	
24095	548	
24096	391	
24097	680	
24098	635	
24099	1107	
24100	391	
24101	650	
24102	723	
24103	1241	
24104	621	
24105	665	
24106	697	
24107	873	
24108	333	
24109	445	
24110	866	
24111	540	
24112	254	
24113	728	
24114	1105	
24115	1146	
24116	151	
24117	545	
24118	498	
24119	578	
24120	489	
24121	436	
24122	903	
24123	1285	
24124	336	
24125	1563	
24126	222	
24127	589	
24128	652	
24129	610	
24130	516	
24131	482	
24132	576	
24133	893	
24134	537	
24135	912	
24136	394	
24137	703	
24138	520	
24139	697	
24140	336	
24141	980	
24142	539	
24143	788	
24144	294	
24145	1194	
24146	1035	
24147	684	
24148	717	
24149	400	
24150	503	
24151	352	
24152	1014	
24153	1098	
24154	827	
24155	544	
24156	668	
24157	543	
24158	1216	
24159	567	
24160	828	
24161	371	
24162	469	
24163	464	
24164	717	
24165	597	
24166	983	
24167	983	
24168	1379	
24169	527	
24170	545	
24171	1220	
24172	790	
24173	665	
24174	876	
24175	760	
24176	1090	
24177	1001	
24178	581	
24179	1147	
24180	571	
24181	558	
24182	374	
24183	152	
24184	487	
24185	811	
24186	624	
24187	539	
24188	556	
24189	913	
24190	566	
24191	1195	
24192	403	
24193	331	
24194	236	
24195	319	
24196	186	
24197	595	
24198	999	
24199	385	
24200	584	
24201	398	
24202	273	
24203	1231	
24204	856	
24205	492	
24206	438	
24207	420	
24208	466	
24209	679	
24210	671	
24211	727	
24212	734	
24213	699	
24214	805	
24215	664	
24216	359	
24217	434	
24218	822	
24219	1157	
24220	578	
24221	325	
24222	188	
24223	439	
24224	792	
24225	1120	
24226	937	
24227	1598	
24228	794	
24229	554	
24230	939	
24231	720	
24232	1781	
24233	142	
24234	774	
24235	1324	
24236	700	
24237	319	
24238	1284	
24239	751	
24240	1361	
24241	289	
24242	664	
24243	459	
24244	1296	
24245	386	
24246	332	
24247	782	
24248	978	
24249	403	
24250	205	
24251	746	
24252	258	
24253	823	
24254	470	
24255	279	
24256	639	
24257	841	
24258	279	
24259	1027	
24260	722	
24261	1322	
24262	535	
24263	520	
24264	811	
24265	902	
24266	392	
24267	706	
24268	376	
24269	958	
24270	785	
24271	634	
24272	797	
24273	643	
24274	382	
24275	1181	
24276	749	
24277	537	
24278	524	
24279	995	
24280	267	
24281	394	
24282	335	
24283	915	
24284	374	
24285	1126	
24286	367	
24287	526	
24288	901	
24289	522	
24290	283	
24291	738	
24292	1091	
24293	376	
24294	1369	
24295	447	
24296	1484	
24297	830	
24298	1093	
24299	682	
24300	559	
24301	692	
24302	352	
24303	186	
24304	341	
24305	748	
24306	1219	
24307	688	
24308	555	
24309	626	
24310	265	
24311	114	
24312	676	
24313	340	
24314	917	
24315	700	
24316	625	
24317	763	
24318	275	
24319	167	
24320	422	
24321	249	
24322	785	
24323	366	
24324	631	
24325	1048	
24326	877	
24327	286	
24328	990	
24329	630	
24330	943	
24331	943	
24332	314	
24333	557	
24334	472	
24335	139	
24336	310	
24337	417	
24338	608	
24339	1282	
24340	231	
24341	744	
24342	358	
24343	1060	
24344	821	
24345	643	
24346	257	
24347	690	
24348	749	
24349	483	
24350	1430	
24351	289	
24352	960	
24353	718	
24354	446	
24355	796	
24356	1114	
24357	304	
24358	746	
24359	368	
24360	475	
24361	398	
24362	316	
24363	239	
24364	413	
24365	695	
24366	852	
24367	787	
24368	734	
24369	244	
24370	376	
24371	898	
24372	402	
24373	662	
24374	773	
24375	928	
24376	340	
24377	716	
24378	290	
24379	740	
24380	449	
24381	374	
24382	198	
24383	757	
24384	405	
24385	1021	
24386	703	
24387	842	
24388	288	
24389	854	
24390	509	
24391	372	
24392	377	
24393	603	
24394	564	
24395	971	
24396	452	
24397	590	
24398	1637	
24399	570	
24400	1194	
24401	329	
24402	721	
24403	698	
24404	600	
24405	1206	
24406	587	
24407	970	
24408	992	
24409	712	
24410	193	
24411	332	
24412	873	
24413	645	
24414	640	
24415	981	
24416	757	
24417	815	
24418	566	
24419	1015	
24420	574	
24421	307	
24422	819	
24423	445	
24424	338	
24425	767	
24426	487	
24427	1210	
24428	827	
24429	707	
24430	303	
24431	452	
24432	469	
24433	611	
24434	483	
24435	782	
24436	598	
24437	334	
24438	750	
24439	576	
24440	1970	
24441	866	
24442	398	
24443	806	
24444	1201	
24445	1086	
24446	612	
24447	621	
24448	494	
24449	601	
24450	295	
24451	381	
24452	668	
24453	543	
24454	632	
24455	470	
24456	797	
24457	775	
24458	492	
24459	1089	
24460	682	
24461	815	
24462	1501	
24463	389	
24464	682	
24465	266	
24466	581	
24467	964	
24468	945	
24469	441	
24470	939	
24471	459	
24472	1092	
24473	495	
24474	1669	
24475	514	
24476	392	
24477	225	
24478	200	
24479	446	
24480	455	
24481	184	
24482	1100	
24483	1034	
24484	703	
24485	1392	
24486	597	
24487	1045	
24488	916	
24489	1011	
24490	956	
24491	336	
24492	581	
24493	319	
24494	801	
24495	694	
24496	423	
24497	1128	
24498	358	
24499	285	
24500	208	
24501	503	
24502	1307	
24503	468	
24504	604	
24505	477	
24506	259	
24507	1187	
24508	620	
24509	913	
24510	1101	
24511	579	
24512	174	
24513	1175	
24514	1393	
24515	572	
24516	508	
24517	618	
24518	1311	
24519	879	
24520	719	
24521	833	
24522	544	
24523	722	
24524	214	
24525	485	
24526	434	
24527	1063	
24528	791	
24529	271	
24530	737	
24531	1310	
24532	346	
24533	857	
24534	567	
24535	439	
24536	1015	
24537	604	
24538	118	
24539	438	
24540	1131	
24541	719	
24542	1298	
24543	1178	
24544	207	
24545	315	
24546	554	
24547	277	
24548	920	
24549	289	
24550	945	
24551	248	
24552	806	
24553	498	
24554	655	
24555	298	
24556	676	
24557	740	
24558	615	
24559	307	
24560	848	
24561	383	
24562	520	
24563	701	
24564	1042	
24565	594	
24566	451	
24567	726	
24568	366	
24569	670	
24570	325	
24571	834	
24572	668	
24573	318	
24574	1016	
24575	712	
24576	927	
24577	125	
24578	1228	
24579	369	
24580	349	
24581	1077	
24582	989	
24583	949	
24584	749	
24585	705	
24586	959	
24587	1176	
24588	634	
24589	309	
24590	582	
24591	352	
24592	725	
24593	660	
24594	415	
24595	374	
24596	670	
24597	576	
24598	688	
24599	489	
24600	409	
24601	1111	
24602	481	
24603	1082	
24604	971	
24605	735	
24606	1020	
24607	1219	
24608	978	
24609	623	
24610	543	
24611	400	
24612	843	
24613	1027	
24614	345	
24615	360	
24616	494	
24617	1165	
24618	696	
24619	893	
24620	637	
24621	685	
24622	684	
24623	381	
24624	693	
24625	1159	
24626	1167	
24627	551	
24628	526	
24629	476	
24630	743	
24631	528	
24632	488	
24633	686	
24634	1110	
24635	554	
24636	560	
24637	517	
24638	506	
24639	1574	
24640	316	
24641	365	
24642	111	
24643	605	
24644	967	
24645	339	
24646	431	
24647	477	
24648	404	
24649	476	
24650	724	
24651	419	
24652	529	
24653	950	
24654	1153	
24655	550	
24656	701	
24657	1190	
24658	1005	
24659	1230	
24660	479	
24661	386	
24662	589	
24663	355	
24664	715	
24665	954	
24666	878	
24667	1040	
24668	491	
24669	1126	
24670	638	
24671	1848	
24672	557	
24673	413	
24674	489	
24675	823	
24676	463	
24677	502	
24678	373	
24679	652	
24680	1135	
24681	250	
24682	460	
24683	1570	
24684	622	
24685	884	
24686	625	
24687	1380	
24688	1213	
24689	379	
24690	877	
24691	407	
24692	385	
24693	699	
24694	1198	
24695	709	
24696	624	
24697	1198	
24698	438	
24699	899	
24700	354	
24701	760	
24702	672	
24703	927	
24704	178	
24705	1163	
24706	1110	
24707	1335	
24708	701	
24709	1134	
24710	609	
24711	181	
24712	646	
24713	873	
24714	143	
24715	559	
24716	669	
24717	356	
24718	246	
24719	782	
24720	821	
24721	533	
24722	1242	
24723	426	
24724	1020	
24725	767	
24726	388	
24727	664	
24728	610	
24729	942	
24730	519	
24731	693	
24732	607	
24733	886	
24734	790	
24735	650	
24736	809	
24737	342	
24738	893	
24739	651	
24740	346	
24741	813	
24742	779	
24743	676	
24744	605	
24745	657	
24746	396	
24747	536	
24748	748	
24749	1055	
24750	721	
24751	634	
24752	1210	
24753	361	
24754	703	
24755	460	
24756	656	
24757	744	
24758	195	
24759	279	
24760	548	
24761	213	
24762	666	
24763	458	
24764	368	
24765	452	
24766	948	
24767	427	
24768	1025	
24769	549	
24770	615	
24771	585	
24772	269	
24773	993	
24774	1601	
24775	432	
24776	453	
24777	709	
24778	1138	
24779	856	
24780	444	
24781	894	
24782	1820	
24783	365	
24784	247	
24785	1172	
24786	720	
24787	526	
24788	759	
24789	741	
24790	1021	
24791	445	
24792	894	
24793	493	
24794	354	
24795	651	
24796	1338	
24797	694	
24798	285	
24799	701	
24800	1141	
24801	324	
24802	463	
24803	660	
24804	493	
24805	579	
24806	440	
24807	570	
24808	960	
24809	986	
24810	966	
24811	1126	
24812	410	
24813	710	
24814	1025	
24815	611	
24816	602	
24817	120	
24818	829	
24819	449	
24820	600	
24821	1629	
24822	186	
24823	343	
24824	480	
24825	612	
24826	950	
24827	636	
24828	405	
24829	391	
24830	352	
24831	1108	
24832	768	
24833	943	
24834	259	
24835	553	
24836	1631	
24837	1289	
24838	1417	
24839	126	
24840	981	
24841	1337	
24842	1313	
24843	1203	
24844	872	
24845	467	
24846	232	
24847	278	
24848	974	
24849	573	
24850	217	
24851	717	
24852	1264	
24853	494	
24854	530	
24855	323	
24856	372	
24857	465	
24858	535	
24859	892	
24860	831	
24861	606	
24862	798	
24863	600	
24864	392	
24865	864	
24866	750	
24867	263	
24868	257	
24869	850	
24870	537	
24871	275	
24872	844	
24873	614	
24874	1100	
24875	467	
24876	270	
24877	1174	
24878	651	
24879	1270	
24880	510	
24881	500	
24882	879	
24883	1058	
24884	1524	
24885	1365	
24886	478	
24887	316	
24888	578	
24889	754	
24890	762	
24891	1273	
24892	999	
24893	1231	
24894	925	
24895	1093	
24896	699	
24897	740	
24898	274	
24899	968	
24900	786	
24901	507	
24902	108	
24903	988	
24904	554	
24905	553	
24906	830	
24907	209	
24908	1447	
24909	456	
24910	864	
24911	557	
24912	677	
24913	501	
24914	423	
24915	821	
24916	538	
24917	615	
24918	1198	
24919	895	
24920	740	
24921	717	
24922	439	
24923	678	
24924	628	
24925	268	
24926	373	
24927	761	
24928	341	
24929	1094	
24930	486	
24931	337	
24932	352	
24933	601	
24934	140	
24935	490	
24936	510	
24937	874	
24938	332	
24939	598	
24940	292	
24941	307	
24942	979	
24943	441	
24944	912	
24945	706	
24946	423	
24947	276	
24948	1107	
24949	344	
24950	239	
24951	488	
24952	623	
24953	721	
24954	682	
24955	830	
24956	454	
24957	1061	
24958	552	
24959	607	
24960	954	
24961	558	
24962	618	
24963	670	
24964	1067	
24965	593	
24966	738	
24967	758	
24968	698	
24969	717	
24970	1408	
24971	333	
24972	541	
24973	905	
24974	684	
24975	747	
24976	637	
24977	975	
24978	1273	
24979	346	
24980	1138	
24981	1316	
24982	765	
24983	150	
24984	798	
24985	274	
24986	796	
24987	682	
24988	1287	
24989	673	
24990	244	
24991	1376	
24992	723	
24993	711	
24994	433	
24995	311	
24996	706	
24997	902	
24998	387	
24999	1010	
25000	900	
25001	392	
25002	738	
25003	554	
25004	450	
25005	492	
25006	185	
25007	516	
25008	860	
25009	778	
25010	1020	
25011	506	
25012	509	
25013	755	
25014	385	
25015	402	
25016	632	
25017	421	
25018	1044	
25019	1212	
25020	696	
25021	875	
25022	734	
25023	376	
25024	145	
25025	1108	
25026	654	
25027	1073	
25028	692	
25029	318	
25030	1090	
25031	398	
25032	720	
25033	643	
25034	911	
25035	1067	
25036	489	
25037	573	
25038	728	
25039	428	
25040	479	
25041	946	
25042	443	
25043	361	
25044	1647	
25045	665	
25046	734	
25047	735	
25048	243	
25049	1435	
25050	878	
25051	564	
25052	835	
25053	415	
25054	761	
25055	886	
25056	645	
25057	198	
25058	1092	
25059	1068	
25060	727	
25061	138	
25062	320	
25063	940	
25064	1058	
25065	1000	
25066	1112	
25067	1266	
25068	855	
25069	1019	
25070	995	
25071	502	
25072	731	
25073	271	
25074	1329	
25075	865	
25076	669	
25077	993	
25078	1363	
25079	808	
25080	554	
25081	873	
25082	887	
25083	359	
25084	427	
25085	816	
25086	745	
25087	795	
25088	1005	
25089	986	
25090	817	
25091	551	
25092	901	
25093	369	
25094	1062	
25095	822	
25096	751	
25097	1275	
25098	847	
25099	695	
25100	1019	
25101	330	
25102	454	
25103	1026	
25104	303	
25105	237	
25106	1070	
25107	507	
25108	807	
25109	572	
25110	687	
25111	774	
25112	908	
25113	680	
25114	746	
25115	819	
25116	903	
25117	352	
25118	426	
25119	271	
25120	734	
25121	878	
25122	763	
25123	1067	
25124	830	
25125	1260	
25126	1361	
25127	791	
25128	792	
25129	698	
25130	498	
25131	964	
25132	510	
25133	1071	
25134	749	
25135	601	
25136	682	
25137	434	
25138	563	
25139	1248	
25140	361	
25141	578	
25142	854	
25143	553	
25144	600	
25145	1405	
25146	182	
25147	882	
25148	1218	
25149	561	
25150	636	
25151	429	
25152	471	
25153	331	
25154	1211	
25155	576	
25156	713	
25157	583	
25158	724	
25159	670	
25160	1554	
25161	207	
25162	951	
25163	360	
25164	268	
25165	907	
25166	628	
25167	388	
25168	1202	
25169	396	
25170	587	
25171	703	
25172	581	
25173	1197	
25174	317	
25175	728	
25176	405	
25177	360	
25178	623	
25179	444	
25180	923	
25181	629	
25182	783	
25183	1573	
25184	619	
25185	390	
25186	644	
25187	614	
25188	417	
25189	410	
25190	1008	
25191	1006	
25192	1531	
25193	1519	
25194	452	
25195	273	
25196	267	
25197	746	
25198	908	
25199	111	
25200	572	
25201	485	
25202	336	
25203	681	
25204	788	
25205	626	
25206	444	
25207	1620	
25208	709	
25209	1080	
25210	931	
25211	1251	
25212	854	
25213	357	
25214	371	
25215	596	
25216	408	
25217	769	
25218	1413	
25219	379	
25220	1699	
25221	499	
25222	419	
25223	578	
25224	620	
25225	1037	
25226	685	
25227	909	
25228	853	
25229	618	
25230	899	
25231	792	
25232	903	
25233	793	
25234	115	
25235	209	
25236	780	
25237	774	
25238	472	
25239	740	
25240	400	
25241	893	
25242	239	
25243	497	
25244	181	
25245	624	
25246	642	
25247	943	
25248	504	
25249	1099	
25250	436	
25251	683	
25252	985	
25253	1248	
25254	304	
25255	476	
25256	328	
25257	945	
25258	909	
25259	494	
25260	524	
25261	849	
25262	827	
25263	854	
25264	742	
25265	378	
25266	461	
25267	380	
25268	455	
25269	303	
25270	697	
25271	1206	
25272	739	
25273	435	
25274	813	
25275	1071	
25276	468	
25277	949	
25278	955	
25279	688	
25280	436	
25281	528	
25282	501	
25283	352	
25284	1420	
25285	566	
25286	569	
25287	477	
25288	319	
25289	567	
25290	607	
25291	765	
25292	294	
25293	277	
25294	480	
25295	626	
25296	1046	
25297	407	
25298	416	
25299	355	
25300	827	
25301	526	
25302	647	
25303	1261	
25304	169	
25305	640	
25306	769	
25307	613	
25308	912	
25309	656	
25310	1001	
25311	225	
25312	512	
25313	1052	
25314	1045	
25315	1629	
25316	646	
25317	417	
25318	432	
25319	1481	
25320	429	
25321	913	
25322	582	
25323	596	
25324	360	
25325	947	
25326	534	
25327	125	
25328	599	
25329	449	
25330	363	
25331	919	
25332	617	
25333	596	
25334	262	
25335	1061	
25336	337	
25337	783	
25338	493	
25339	947	
25340	2141	
25341	1087	
25342	625	
25343	797	
25344	298	
25345	1114	
25346	591	
25347	594	
25348	534	
25349	1007	
25350	380	
25351	376	
25352	997	
25353	498	
25354	335	
25355	1313	
25356	587	
25357	1144	
25358	1358	
25359	788	
25360	431	
25361	443	
25362	835	
25363	1505	
25364	681	
25365	496	
25366	577	
25367	462	
25368	402	
25369	591	
25370	1272	
25371	1074	
25372	379	
25373	216	
25374	476	
25375	893	
25376	1117	
25377	344	
25378	396	
25379	671	
25380	276	
25381	750	
25382	537	
25383	628	
25384	679	
25385	330	
25386	1137	
25387	1111	
25388	684	
25389	1101	
25390	677	
25391	645	
25392	646	
25393	151	
25394	543	
25395	687	
25396	1090	
25397	740	
25398	660	
25399	476	
25400	1064	
25401	507	
25402	1123	
25403	773	
25404	554	
25405	436	
25406	889	
25407	655	
25408	1282	
25409	1611	
25410	397	
25411	693	
25412	918	
25413	274	
25414	486	
25415	967	
25416	1144	
25417	459	
25418	520	
25419	337	
25420	397	
25421	740	
25422	547	
25423	132	
25424	990	
25425	306	
25426	1220	
25427	416	
25428	497	
25429	721	
25430	1083	
25431	881	
25432	684	
25433	716	
25434	580	
25435	530	
25436	609	
25437	464	
25438	201	
25439	587	
25440	621	
25441	176	
25442	1641	
25443	524	
25444	317	
25445	742	
25446	394	
25447	622	
25448	1084	
25449	386	
25450	336	
25451	735	
25452	1214	
25453	279	
25454	518	
25455	570	
25456	871	
25457	593	
25458	229	
25459	586	
25460	794	
25461	991	
25462	267	
25463	1099	
25464	638	
25465	571	
25466	486	
25467	547	
25468	553	
25469	945	
25470	511	
25471	718	
25472	823	
25473	1280	
25474	561	
25475	874	
25476	372	
25477	250	
25478	835	
25479	669	
25480	858	
25481	1002	
25482	681	
25483	498	
25484	925	
25485	482	
25486	397	
25487	1052	
25488	165	
25489	489	
25490	343	
25491	469	
25492	679	
25493	801	
25494	1100	
25495	1467	
25496	677	
25497	274	
25498	1072	
25499	1080	
25500	666	
25501	917	
25502	625	
25503	1335	
25504	188	
25505	906	
25506	735	
25507	973	
25508	473	
25509	787	
25510	292	
25511	800	
25512	1007	
25513	151	
25514	599	
25515	609	
25516	241	
25517	927	
25518	305	
25519	544	
25520	302	
25521	453	
25522	862	
25523	799	
25524	452	
25525	571	
25526	1339	
25527	1473	
25528	561	
25529	840	
25530	321	
25531	338	
25532	467	
25533	398	
25534	658	
25535	856	
25536	966	
25537	776	
25538	801	
25539	607	
25540	683	
25541	335	
25542	563	
25543	539	
25544	418	
25545	989	
25546	946	
25547	1606	
25548	482	
25549	1218	
25550	694	
25551	682	
25552	1119	
25553	625	
25554	187	
25555	973	
25556	460	
25557	472	
25558	255	
25559	991	
25560	692	
25561	409	
25562	470	
25563	1021	
25564	395	
25565	1169	
25566	412	
25567	616	
25568	434	
25569	613	
25570	384	
25571	789	
25572	1237	
25573	583	
25574	288	
25575	759	
25576	152	
25577	494	
25578	423	
25579	366	
25580	1132	
25581	620	
25582	474	
25583	529	
25584	108	
25585	694	
25586	597	
25587	764	
25588	283	
25589	593	
25590	700	
25591	435	
25592	359	
25593	812	
25594	469	
